,大当り回数,時間,スタート回数
1,--,--,874
2,14,17:11,659
3,13,13:52,159
4,12,13:11,26
5,11,13:09,44
6,10,13:07,3
7,9,13:05,5
8,8,13:04,11
9,7,13:02,46
10,6,13:01,2
11,5,12:59,64
12,4,12:54,56
13,3,12:50,416
14,2,10:55,73
15,1,10:27,104
