,大当り回数,時間,スタート回数
1,--,--,179
2,21,20:25,55
3,20,20:23,43
4,19,20:21,9
5,18,20:19,4
6,17,20:18,18
7,16,20:17,8
8,15,20:15,35
9,14,20:11,60
10,13,20:08,28
11,12,19:59,43
12,11,19:57,2
13,10,19:55,14
14,9,19:52,19
15,8,19:50,21
16,7,19:40,140
17,6,19:02,660
