,大当り回数,時間,スタート回数
1,--,--,1072
2,14,17:12,88
3,13,17:10,36
4,12,17:08,20
5,11,17:07,10
6,10,17:05,9
7,9,17:03,64
8,8,16:57,35
9,7,16:55,220
10,6,15:40,379
11,5,13:45,18
12,4,13:43,34
13,3,13:41,16
14,2,13:37,29
15,1,13:35,87
