,大当り回数,時間,スタート回数
1,--,--,674
2,15,18:59,201
3,14,18:05,401
4,13,16:15,84
5,12,15:44,11
6,11,15:42,38
7,10,15:40,49
8,9,15:38,14
9,8,15:35,28
10,7,15:34,73
11,6,15:31,38
12,5,15:29,68
13,4,15:19,3
14,3,15:17,24
15,2,15:14,126
16,1,14:39,568
