,大当り回数,時間,スタート回数
1,--,--,792
2,21,18:09,524
3,20,15:00,99
4,19,14:57,169
5,18,14:03,41
6,17,14:01,12
7,16,14:00,39
8,15,13:58,2
9,14,13:57,1
10,13,13:56,12
11,12,13:54,37
12,11,13:53,1
13,10,13:51,68
14,9,13:49,56
15,8,13:44,7
16,7,13:41,371
17,6,11:50,8
