,大当り回数,時間,スタート回数
1,--,--,466
2,16,19:49,645
3,15,16:50,83
4,14,16:26,34
5,13,16:24,7
6,12,16:21,6
7,11,16:18,167
8,10,15:11,43
9,9,15:08,567
10,8,12:38,7
11,7,12:37,4
12,6,12:35,28
13,5,12:30,19
14,4,12:26,230
15,3,10:50,10
16,2,10:47,53
17,1,10:42,99
