,大当り回数,時間,スタート回数
1,--,--,27
2,19,21:58,7
3,18,21:57,11
4,17,21:55,2
5,16,21:54,21
6,15,21:52,10
7,14,21:49,7
8,13,21:47,393
9,12,19:33,24
10,11,19:31,19
11,10,19:28,18
12,9,19:26,454
13,8,17:25,468
14,7,14:52,20
15,6,14:49,6
16,5,14:43,136
17,4,14:00,135
