,大当り回数,時間,スタート回数
1,--,--,331
2,10,18:47,36
3,9,18:13,1
4,8,18:11,1
5,7,18:09,1
6,6,18:07,6
7,5,18:06,278
8,4,16:34,643
9,3,13:47,4
10,2,13:46,182
11,1,12:56,703
