,大当り回数,時間,スタート回数
1,--,--,127
2,98,20:38,1
3,97,20:38,1
4,96,20:37,2
5,95,20:37,3
6,94,20:36,1
7,93,20:35,1
8,92,20:34,1
9,91,20:34,3
10,90,20:32,13
11,89,20:24,1
12,88,20:24,1
13,87,20:24,2
14,86,20:23,1
15,85,20:23,4
16,84,20:21,1
17,83,20:21,1
18,82,20:20,3
19,81,20:20,2
20,80,20:19,1
21,79,20:17,4
22,78,20:16,3
23,77,20:16,2
24,76,20:15,2
