,大当り回数,時間,スタート回数
1,--,--,316
2,26,20:26,1
3,25,20:24,1
4,24,20:22,1
5,23,20:20,1
6,22,20:19,1
7,21,20:17,1
8,20,20:15,1
9,19,20:13,1
10,18,20:11,2
11,17,20:10,383
12,16,18:09,1
13,15,18:07,1
14,14,18:06,1
15,13,18:04,1
16,12,18:02,1
17,11,18:00,3
18,10,17:58,202
19,9,17:06,85
20,8,16:42,1
21,7,16:41,1
22,6,16:39,1
23,5,16:37,1
24,4,16:35,1
