,大当り回数,時間,スタート回数
1,--,--,12
2,23,22:28,1
3,22,22:26,1
4,21,22:24,1
5,20,22:22,2
6,19,22:20,4
7,18,22:18,452
8,17,19:38,5
9,16,19:37,226
10,15,18:19,1
11,14,18:17,1
12,13,18:15,1
13,12,18:13,1
14,11,18:11,1
15,10,18:09,5
16,9,18:07,276
17,8,16:57,104
18,7,16:30,18
19,6,16:22,250
20,5,15:16,185
21,4,14:35,4
22,3,14:24,109
23,2,13:58,2
24,1,13:56,915
