,大当り回数,時間,スタート回数
1,--,--,38
2,19,21:35,886
3,18,17:48,294
4,17,16:18,1
5,16,16:16,1
6,15,16:14,4
7,14,16:13,537
8,13,13:52,1
9,12,13:50,1
10,11,13:48,1
11,10,13:46,2
12,9,13:44,3
13,8,13:42,62
14,7,13:26,1
15,6,13:25,1
16,5,13:23,2
17,4,13:21,281
18,3,12:08,145
19,2,11:30,95
20,1,10:59,77
