,大当り回数,時間,スタート回数
1,--,--,292
2,11,19:29,1
3,10,19:27,1
4,9,19:25,1
5,8,19:24,1
6,7,19:22,1
7,6,19:20,1
8,5,19:18,1
9,4,19:17,4
10,3,19:15,433
11,2,15:47,506
12,1,12:58,558
