,大当り回数,時間,スタート回数
1,--,--,52
2,33,20:47,1
3,32,20:45,2
4,31,20:42,5
5,30,20:41,492
6,29,17:50,1
7,28,17:48,182
8,27,15:24,1
9,26,15:22,1
10,25,15:19,1
11,24,15:17,1
12,23,15:14,1
13,22,15:12,1
14,21,15:10,1
15,20,15:07,1
16,19,15:05,1
17,18,15:03,1
18,17,15:00,1
19,16,14:58,1
20,15,14:56,1
21,14,14:53,1
22,13,14:51,1
23,12,14:49,1
24,11,14:47,82
