,大当り回数,時間,スタート回数
1,--,--,403
2,19,20:26,1
3,18,20:24,4
4,17,20:22,929
5,16,16:25,2
6,15,16:22,1
7,14,16:20,2
8,13,16:18,1
9,12,16:16,1
10,11,16:14,2
