,大当り回数,時間,スタート回数
1,--,--,130
2,60,21:44,1
3,59,21:42,4
4,58,21:40,407
5,57,19:47,1
6,56,19:45,1
7,55,19:43,5
8,54,19:41,217
9,53,18:38,2
10,52,18:35,1
