,大当り回数,時間,スタート回数
1,--,--,958
2,27,18:25,352
3,26,17:02,2
4,25,16:59,2
5,24,16:56,1
6,23,16:54,1
7,22,16:52,2
8,21,16:49,2
9,20,16:46,3
10,19,16:43,1
