,大当り回数,時間,スタート回数
1,--,--,223
2,29,21:06,217
3,28,20:10,1
4,27,20:09,2
5,26,20:06,2
6,25,20:03,1
7,24,20:01,3
8,23,19:58,2
9,22,19:55,3
10,21,19:52,4
