,大当り回数,時間,スタート回数
1,--,--,448
2,67,20:31,159
3,66,19:48,1
4,65,19:46,2
5,64,19:44,1
6,63,19:42,1
7,62,19:40,1
8,61,19:38,1
9,60,19:36,1
10,59,19:34,2
