,大当り回数,時間,スタート回数
1,--,--,37
2,12,22:09,826
3,11,17:27,5
4,10,17:26,945
5,9,13:07,1
6,8,13:05,1
7,7,13:03,1
8,6,13:02,5
9,5,13:00,211
10,4,12:02,2
11,3,11:59,5
12,2,11:58,5
13,1,11:54,83
