,大当り回数,時間,スタート回数
1,--,--,128
2,11,20:44,1
3,10,20:42,1
4,9,20:40,5
5,8,20:39,229
6,7,19:54,202
7,6,18:47,1
8,5,18:45,1
9,4,18:43,4
10,3,18:42,373
11,2,16:46,951
12,1,12:39,575
