,大当り回数,時間,スタート回数
1,--,--,195
2,15,21:09,29
3,14,21:00,95
4,13,20:19,297
5,12,18:58,183
6,11,18:19,3
7,10,18:13,2
8,9,18:11,243
9,8,16:55,1
10,7,16:53,1
11,6,16:51,256
12,5,15:30,52
13,4,15:15,155
14,3,13:03,2
15,2,13:01,167
16,1,12:14,404
