,大当り回数,時間,スタート回数
1,--,--,103
2,9,20:33,1
3,8,20:31,2
4,7,20:30,709
5,6,17:44,417
6,5,15:21,1
7,4,15:19,1
8,3,15:17,952
9,2,11:21,14
10,1,11:14,270
