,大当り回数,時間,スタート回数
1,--,--,81
2,29,19:05,1
3,28,19:03,1
4,27,19:02,1
5,26,19:00,1
6,25,18:57,952
7,24,13:58,1
8,23,13:55,1
9,22,13:53,1
10,21,13:51,2
11,20,13:49,1
12,19,13:47,2
13,18,13:45,1
14,17,13:43,1
15,16,13:41,1
16,15,13:39,2
17,14,13:37,1
18,13,13:35,1
19,12,13:33,1
20,11,13:30,1
21,10,13:28,1
22,9,13:26,1
23,8,13:24,1
24,7,13:22,2
