,大当り回数,時間,スタート回数
1,--,--,71
2,8,17:58,244
3,7,16:46,169
4,6,16:05,1
5,5,16:04,4
6,4,16:02,2
7,3,16:02,1
8,2,16:02,6
9,1,15:59,498
