,大当り回数,時間,スタート回数
1,--,--,0
2,8,21:56,2
3,7,21:51,138
4,6,21:06,480
5,5,18:20,138
6,4,17:15,694
7,3,14:19,632
8,2,11:25,36
9,1,11:00,241
