,大当り回数,時間,スタート回数
1,--,--,59
2,35,20:55,1
3,34,20:54,250
4,33,19:19,136
5,32,18:44,2
6,31,18:43,151
7,30,17:49,1
8,29,17:47,1
9,28,17:41,2
10,27,17:27,1
11,26,17:25,1
12,25,17:23,1
13,24,17:22,4
14,23,17:21,181
15,22,16:14,574
16,21,12:29,1
17,20,12:26,1
18,19,12:25,1
19,18,12:23,6
20,17,12:21,42
21,16,12:11,11
22,15,12:01,1
23,14,11:59,1
24,13,11:57,1
