,大当り回数,時間,スタート回数
1,--,--,376
2,14,16:47,70
3,13,15:56,1
4,12,15:56,2
5,11,15:55,2
6,10,15:55,3
7,9,15:54,3
8,8,15:52,168
9,7,13:59,2
10,6,13:59,4
11,5,13:58,1
12,4,13:57,2
13,3,13:56,6
14,2,13:53,420
15,1,10:16,8
