,大当り回数,時間,スタート回数
1,--,--,268
2,13,19:50,286
3,12,18:37,2
4,11,18:36,2
5,10,18:35,1
6,9,18:35,2
7,8,18:34,1
8,7,18:34,1
9,6,18:33,1
10,5,18:32,1
11,4,18:32,1
12,3,18:31,1
13,2,18:29,70
14,1,17:39,166
