,大当り回数,時間,スタート回数
1,--,--,55
2,17,21:15,328
3,16,19:53,1
4,15,19:51,1
5,14,19:49,1
6,13,19:47,1
7,12,19:45,1
8,11,19:42,2
9,10,19:40,1
10,9,19:38,951
11,8,15:18,564
12,7,12:43,1
13,6,12:41,2
14,5,12:39,1
15,4,12:37,1
16,3,12:35,1
17,2,12:33,5
18,1,12:32,641
