,大当り回数,時間,スタート回数
1,--,--,0
2,10,20:55,1
3,9,20:53,1
4,8,20:51,3
5,7,20:50,45
6,6,19:46,235
7,5,15:05,1
8,4,15:03,1
9,3,15:02,5
10,2,15:00,172
11,1,13:59,554
