,大当り回数,時間,スタート回数
1,--,--,491
2,21,19:12,85
3,20,19:09,82
4,19,19:06,41
5,18,19:04,122
6,17,19:01,86
7,16,18:59,56
8,15,18:57,54
9,14,18:55,8
10,13,18:54,10
11,12,18:52,117
12,11,18:49,49
13,10,18:46,21
14,9,18:44,1
15,8,18:41,9
16,7,18:38,764
17,6,14:53,79
18,5,14:31,3
19,4,14:29,8
20,3,14:26,26
21,2,14:24,437
22,1,12:29,120
