,大当り回数,時間,スタート回数
1,--,--,348
2,38,20:40,4
3,37,20:34,2
4,36,20:32,27
5,35,20:21,200
6,34,19:14,2
7,33,19:11,3
8,32,19:07,2
9,31,19:04,1
10,30,19:02,1
