,大当り回数,時間,スタート回数
1,--,--,396
2,23,20:34,734
3,22,17:38,418
4,21,15:34,1
5,20,15:32,1
6,19,15:30,1
7,18,15:28,2
8,17,15:25,1
9,16,15:23,3
10,15,15:20,1
