,大当り回数,時間,スタート回数
1,--,--,532
2,20,18:49,220
3,19,15:55,78
4,18,15:00,1
5,17,14:59,1
6,16,14:57,1
7,15,14:55,1
8,14,14:53,1
9,13,14:51,1
10,12,14:50,1
11,11,14:48,1
12,10,14:46,1
13,9,14:44,1
14,8,14:42,1
15,7,14:41,2
16,6,14:38,1
17,5,14:37,1
18,4,14:35,1
19,3,14:33,65
20,2,14:16,89
21,1,13:37,307
