,大当り回数,時間,スタート回数
1,--,--,458
2,20,19:42,189
3,19,18:54,1
4,18,18:52,4
5,17,18:48,164
6,16,17:58,1
7,15,17:56,951
8,14,12:36,184
9,13,11:36,1
10,12,11:34,1
11,11,11:32,1
12,10,11:30,1
13,9,11:28,1
14,8,11:26,2
15,7,11:24,1
16,6,11:22,1
17,5,11:19,1
18,4,11:17,1
19,3,11:16,57
20,2,11:00,59
21,1,10:41,144
