,大当り回数,時間,スタート回数
1,--,--,120
2,10,20:20,1
3,9,20:18,951
4,8,15:55,182
5,7,15:04,180
6,6,14:16,1
7,5,14:14,1
8,4,14:12,2
9,3,14:11,37
10,2,13:57,153
11,1,13:19,100
