,大当り回数,時間,スタート回数
1,--,--,101
2,15,21:34,191
3,14,20:45,1
4,13,20:43,1
5,12,20:41,1
6,11,20:39,1
7,10,20:37,2
8,9,20:36,64
9,8,20:01,668
10,7,16:58,152
11,6,16:18,1
12,5,16:16,1
13,4,16:14,1
14,3,16:11,951
15,2,11:34,116
16,1,11:03,235
