,大当り回数,時間,スタート回数
1,--,--,588
2,13,18:10,2
3,12,18:08,1
4,11,18:06,1
5,10,18:04,1
6,9,18:02,1
7,8,18:01,1
8,7,17:59,663
9,6,14:28,2
10,5,14:27,314
11,4,12:43,1
12,3,12:41,2
13,2,12:38,3
14,1,12:37,426
