,大当り回数,時間,スタート回数
1,--,--,681
2,26,18:45,1
3,25,18:44,2
4,24,18:43,3
5,23,18:42,1
6,22,18:42,1
7,21,18:42,5
8,20,18:40,136
9,19,17:14,2
10,18,17:13,1
11,17,17:12,1
12,16,17:12,1
13,15,17:10,1
14,14,17:10,1
15,13,17:09,4
16,12,17:08,2
17,11,17:08,3
18,10,17:07,3
19,9,17:06,1
20,8,17:06,2
21,7,17:05,6
22,6,17:03,907
23,5,12:50,4
24,4,12:49,2
