,大当り回数,時間,スタート回数
1,--,--,106
2,14,19:41,1
3,13,19:39,1
4,12,19:37,1
5,11,19:35,1
6,10,19:33,1
7,9,19:31,2
8,8,19:28,5
9,7,19:27,533
10,6,15:59,522
11,5,13:49,1
12,4,13:48,2
13,3,13:46,342
14,2,12:10,50
15,1,10:35,103
