,大当り回数,時間,スタート回数
1,--,--,5
2,49,21:04,1
3,48,21:02,1
4,47,21:00,1
5,46,20:58,1
6,45,20:56,1
7,44,20:55,1
8,43,20:53,1
9,42,20:51,1
10,41,20:49,2
11,40,20:46,3
12,39,20:45,50
13,38,19:25,150
14,37,18:21,1
15,36,18:19,1
16,35,18:17,2
17,34,18:15,1
18,33,18:13,1
19,32,18:11,1
20,31,18:09,2
21,30,18:07,1
22,29,18:05,2
23,28,18:03,2
24,27,18:01,1
