,大当り回数,時間,スタート回数
1,--,--,0
2,17,22:05,1
3,16,22:02,4
4,15,22:01,794
5,14,18:29,766
6,13,14:52,1
7,12,14:50,1
8,11,14:47,1
9,10,14:46,1
10,9,14:44,1
11,8,14:42,1
12,7,14:40,1
13,6,14:38,1
14,5,14:36,3
15,4,14:34,242
16,3,13:04,2
17,2,13:02,5
18,1,12:59,555
