,大当り回数,時間,スタート回数
1,--,--,40
2,21,22:18,398
3,20,20:06,1
4,19,20:04,2
5,18,20:03,17
6,17,19:52,1
7,16,19:50,5
8,15,19:46,290
9,14,18:10,288
10,13,15:19,1
11,12,15:18,1
12,11,15:16,1
13,10,15:14,1
14,9,15:12,1
15,8,15:11,219
16,7,13:50,1
17,6,13:48,2
18,5,13:47,259
19,4,11:13,1
20,3,11:11,1
21,2,11:09,4
22,1,11:08,130
