,大当り回数,時間,スタート回数
1,--,--,113
2,38,20:15,1
3,37,20:13,1
4,36,20:11,1
5,35,20:09,1
6,34,20:08,1
7,33,20:06,3
8,32,20:04,566
9,31,16:45,1
10,30,16:43,1
11,29,16:40,1
12,28,16:38,1
13,27,16:36,1
14,26,16:33,1
15,25,16:27,1
16,24,16:25,3
17,23,16:24,22
18,22,16:13,98
19,21,15:44,1
20,20,15:42,2
21,19,15:39,1
22,18,15:36,1
23,17,15:34,2
24,16,15:27,1
