,大当り回数,時間,スタート回数
1,--,--,53
2,19,22:14,528
3,18,19:28,1
4,17,19:26,1
5,16,19:24,1
6,15,19:22,1
7,14,19:20,2
8,13,19:18,952
9,12,15:00,1
10,11,14:59,1
11,10,14:57,6
12,9,14:54,117
13,8,14:24,20
14,7,14:17,2
15,6,14:14,4
16,5,14:13,436
17,4,12:15,9
18,3,12:10,196
19,2,11:17,114
20,1,10:43,166
