,大当り回数,時間,スタート回数
1,--,--,20
2,20,22:00,1
3,19,21:59,186
4,18,20:29,1
5,17,20:27,1
6,16,20:26,3
7,15,20:25,133
8,14,19:39,1
9,13,19:37,1
10,12,19:35,951
11,11,15:39,1
12,10,15:37,1
13,9,15:36,1
14,8,15:34,1
15,7,15:32,1
16,6,15:30,1
17,5,15:28,2
18,4,15:26,5
19,3,15:25,471
20,2,13:23,528
21,1,10:38,20
