,大当り回数,時間,スタート回数
1,--,--,0
2,20,22:19,1
3,19,22:17,1
4,18,22:15,1
5,17,22:13,175
6,16,21:23,1
7,15,21:21,1
8,14,21:19,1
9,13,21:17,4
10,12,21:16,875
11,11,16:40,214
12,10,15:36,5
13,9,15:35,114
14,8,15:05,316
15,7,13:33,124
16,6,12:54,72
17,5,11:54,3
18,4,11:52,1
19,3,11:50,4
20,2,11:49,136
21,1,10:11,17
