,大当り回数,時間,スタート回数
1,--,--,584
2,19,19:23,1
3,18,19:22,5
4,17,19:21,215
5,16,18:22,391
6,15,15:55,1
7,14,15:51,2
8,13,15:49,4
9,12,15:42,69
10,11,15:24,1
11,10,15:22,11
12,9,15:16,181
13,8,14:19,1
14,7,14:17,2
15,6,14:14,1
16,5,14:12,1
17,4,14:10,3
18,3,14:09,156
19,2,13:30,122
20,1,12:31,539
