,大当り回数,時間,スタート回数
1,--,--,205
2,45,21:10,1
3,44,21:08,1
4,43,21:06,1
5,42,21:05,3
6,41,21:03,104
7,40,19:55,18
8,39,18:52,289
9,38,17:22,1
10,37,17:20,5
11,36,17:19,104
12,35,16:51,44
13,34,16:39,7
14,33,16:34,175
15,32,15:38,1
16,31,15:36,1
17,30,15:34,1
18,29,15:32,2
19,28,15:30,2
20,27,15:28,1
21,26,15:26,5
22,25,15:25,154
23,24,14:48,20
24,23,14:39,105
