,大当り回数,時間,スタート回数
1,--,--,0
2,44,22:06,1
3,43,22:04,894
4,42,17:25,1
5,41,17:23,1
6,40,17:21,1
7,39,17:19,1
8,38,17:17,1
9,37,17:15,1
10,36,17:13,1
11,35,17:11,1
12,34,17:09,2
13,33,17:05,1
14,32,17:02,1
15,31,17:01,1
16,30,16:59,1
17,29,16:57,1
18,28,16:55,1
19,27,16:53,1
20,26,16:51,1
21,25,16:49,1
22,24,16:47,1
23,23,16:46,1
24,22,16:44,4
