,大当り回数,時間,スタート回数
1,--,--,217
2,22,17:12,2
3,21,17:11,1
4,20,17:10,1
5,19,17:09,2
6,18,17:08,1
7,17,17:08,1
8,16,17:07,1
9,15,17:07,1
10,14,17:06,1
11,13,17:06,2
12,12,17:05,1
13,11,17:04,3
14,10,17:04,1
15,9,17:04,3
16,8,17:02,192
17,7,13:14,1
18,6,13:14,3
19,5,13:13,2
20,4,13:13,3
21,3,13:11,173
22,2,12:04,3
23,1,12:01,36
