,大当り回数,時間,スタート回数
1,--,--,70
2,14,20:41,1
3,13,20:39,2
4,12,20:37,3
5,11,20:36,144
6,10,19:39,343
7,9,17:18,1
8,8,17:16,1
9,7,17:14,1
10,6,17:12,1
11,5,17:10,5
12,4,17:09,253
13,3,15:59,380
14,2,14:14,891
15,1,10:33,92
