,大当り回数,時間,スタート回数
1,--,--,4
2,16,22:02,780
3,15,15:27,1
4,14,15:25,1
5,13,15:24,2
6,12,15:21,1
7,11,15:19,1
8,10,15:17,1
9,9,15:15,1
10,8,15:14,1
11,7,15:12,1
12,6,15:10,1
13,5,15:08,1
14,4,15:06,1
15,3,15:04,1
16,2,15:03,105
17,1,13:56,166
