,大当り回数,時間,スタート回数
1,--,--,250
2,27,20:18,3
3,26,20:17,183
4,25,19:30,2
5,24,19:27,5
6,23,19:26,446
7,22,17:28,338
8,21,16:02,59
9,20,15:43,5
10,19,15:38,143
11,18,14:54,1
12,17,14:52,1
13,16,14:50,1
14,15,14:47,1
15,14,14:45,1
16,13,14:43,1
17,12,14:41,1
18,11,14:38,1
19,10,14:36,1
20,9,14:34,1
21,8,14:32,1
22,7,14:30,1
23,6,14:27,1
24,5,14:25,2
