,大当り回数,時間,スタート回数
1,--,--,191
2,13,19:34,1
3,12,19:32,1
4,11,19:30,1
5,10,19:28,4
6,9,19:27,422
7,8,17:02,1
8,7,17:00,1
9,6,16:58,1
10,5,16:56,1
11,4,16:55,406
12,3,15:01,637
13,2,11:59,21
14,1,11:52,285
