,大当り回数,時間,スタート回数
1,--,--,749
2,15,19:03,7
3,14,18:58,80
4,13,18:39,156
5,12,17:41,3
6,11,17:40,167
7,10,16:54,2
8,9,16:52,4
9,8,16:51,485
10,7,14:44,5
11,6,14:43,361
12,5,13:05,213
13,4,12:18,122
14,3,11:41,1
15,2,11:39,4
16,1,11:38,349
