,大当り回数,時間,スタート回数
1,--,--,47
2,12,20:42,453
3,11,18:37,213
4,10,17:10,797
5,9,13:17,3
6,8,13:13,236
7,7,11:15,1
8,6,11:10,1
9,5,11:08,1
10,4,11:06,1
11,3,11:04,4
12,2,11:03,5
13,1,10:54,59
