,大当り回数,時間,スタート回数
1,--,--,417
2,16,17:33,1
3,15,17:31,1
4,14,17:29,1
5,13,17:27,1
6,12,17:26,1
7,11,17:24,4
8,10,17:23,110
9,9,16:51,371
10,8,15:13,445
11,7,12:59,1
12,6,12:57,1
13,5,12:55,1
14,4,12:53,1
15,3,12:51,3
16,2,12:41,1
17,1,12:37,569
