,大当り回数,時間,スタート回数
1,--,--,426
2,25,19:29,1
3,24,19:28,1
4,23,19:27,3
5,22,19:25,203
6,21,18:33,1
7,20,18:32,1
8,19,18:32,2
9,18,18:32,1
10,17,18:31,2
11,16,18:31,3
12,15,18:30,2
13,14,18:30,2
14,13,18:29,2
15,12,18:29,4
16,11,18:27,1
17,10,18:27,1
18,9,18:26,1
19,8,18:26,1
20,7,18:25,1
21,6,18:25,2
22,5,18:24,2
23,4,18:24,2
24,3,18:23,4
