,大当り回数,時間,スタート回数
1,--,--,355
2,24,19:23,4
3,23,19:22,477
4,22,17:23,2
5,21,17:20,1
6,20,17:18,1
7,19,17:16,1
8,18,17:14,1
9,17,17:13,120
10,16,16:40,3
11,15,16:39,586
12,14,13:37,60
13,13,13:05,1
14,12,13:03,1
15,11,13:01,1
16,10,12:59,1
17,9,12:58,1
18,8,12:56,1
19,7,12:54,1
20,6,12:52,1
21,5,12:50,1
22,4,12:48,1
23,3,12:47,1
24,2,12:45,5
