,大当り回数,時間,スタート回数
1,--,--,148
2,20,20:29,245
3,19,19:16,20
4,18,19:13,20
5,17,19:11,548
6,16,16:46,22
7,15,16:43,30
8,14,16:39,5
9,13,16:31,12
10,12,16:24,171
11,11,15:38,5
12,10,15:36,42
13,9,15:34,49
14,8,15:28,22
15,7,15:26,46
16,6,15:24,5
17,5,15:23,14
