,大当り回数,時間,スタート回数
1,--,--,665
2,12,18:51,7
3,11,18:47,411
4,10,16:37,11
5,9,16:29,140
6,8,15:51,506
7,7,13:38,339
8,6,12:09,42
9,5,11:44,111
10,4,11:40,32
11,3,11:36,66
12,2,11:31,83
13,1,11:01,123
