,大当り回数,時間,スタート回数
1,--,--,353
2,13,20:10,20
3,12,20:08,2
4,11,20:06,31
5,10,20:05,8
6,9,20:03,18
7,8,20:02,30
8,7,20:00,51
9,6,19:55,11
10,5,19:51,249
11,4,18:25,654
12,3,14:18,5
13,2,14:15,10
14,1,14:09,626
